Tiempo (s),Input (rpm),Setpoint (rpm),Output (PWM)
5.016752481460571,190.0,246.47,192.37
5.048172950744629,190.0,246.47,192.94
5.079010963439941,190.0,246.47,192.94
5.110513925552368,190.0,241.96,192.94
5.140596866607666,190.0,241.96,192.36
5.170964241027832,190.0,241.96,192.36
5.20185923576355,190.0,241.96,191.52
5.233337163925171,190.0,244.65,191.8
5.265204668045044,190.0,244.65,191.53
5.296510934829712,190.0,244.65,192.65
5.326811075210571,190.0,244.65,192.08
5.35722804069519,190.0,242.85,192.64
5.3879921436309814,190.0,242.85,193.22
5.41827917098999,190.0,242.85,192.94
5.449877023696899,190.0,242.85,192.64
5.482657432556152,190.0,240.9,191.79
5.513940811157227,190.0,240.9,191.52
5.544360876083374,190.0,240.9,190.4
5.5733959674835205,190.0,240.9,191.25
5.603679418563843,190.0,243.6,192.08
5.634354829788208,190.0,243.6,193.22
5.66575813293457,190.0,243.6,192.93
5.696199417114258,190.0,243.6,192.93
5.726401329040527,190.0,239.13,192.08
5.757415533065796,190.0,239.13,192.07
5.788329601287842,190.0,239.13,191.51
5.818794012069702,190.0,239.13,191.52
5.849991083145142,190.0,241.79,190.7
5.88065242767334,190.0,241.79,192.09
5.910610675811768,190.0,241.79,191.8
5.939858675003052,190.0,241.79,192.09
5.970371246337891,190.0,239.98,192.65
6.001671075820923,190.0,239.98,191.53
6.034210443496704,190.0,239.98,191.8
6.065707206726074,190.0,239.98,190.96
6.0970354080200195,190.0,242.17,191.24
6.1286094188690186,190.0,242.17,191.53
6.1600706577301025,190.0,242.17,192.1
6.190704584121704,190.0,242.17,191.8
6.221623420715332,190.0,239.85,192.08
6.252884864807129,190.0,239.85,192.93
6.284051179885864,190.0,239.85,192.94
6.315747499465942,190.0,239.85,192.64
6.347320318222046,190.0,237.29,190.96
6.378060579299927,190.0,237.29,191.52
6.408487796783447,190.0,237.29,190.69
6.4387030601501465,190.0,237.29,191.53
6.47169828414917,190.0,239.29,191.52
6.504263162612915,190.0,239.29,192.08
6.536099672317505,190.0,239.29,192.09
6.566651344299316,190.0,239.29,191.8
6.5994553565979,190.0,238.21,191.79
6.630028247833252,190.0,238.21,190.96
6.66073203086853,190.0,238.21,190.68
6.691319465637207,190.0,238.21,190.42
6.7226574420928955,190.0,241.11,191.52
6.755076885223389,190.0,241.11,191.81
6.786637306213379,190.0,241.11,191.52
6.81745719909668,190.0,241.11,191.81
6.849493503570557,190.0,237.59,191.23
6.881875276565552,190.0,237.59,191.24
6.913687467575073,190.0,237.59,190.41
6.945605516433716,190.0,237.59,189.58
6.978306531906128,190.0,242.57,191.24
7.009048223495483,190.0,242.57,190.96
7.040329933166504,190.0,242.57,191.8
7.07221531867981,190.0,242.57,192.08
7.104854345321655,190.0,236.53,191.53
7.137894153594971,190.0,236.53,191.23
7.170999765396118,190.0,236.53,190.4
7.204149007797241,190.0,236.53,190.12
7.236494779586792,190.0,240.77,190.42
7.2689948081970215,190.0,240.77,190.7
7.30179762840271,190.0,240.77,192.08
7.333649158477783,190.0,240.77,191.52
7.364962339401245,190.0,237.31,191.81
7.39681077003479,190.0,237.31,191.8
7.428230047225952,190.0,237.31,190.4
7.458753824234009,190.0,237.31,190.12
7.490553617477417,190.0,240.32,189.85
7.522698879241943,190.0,240.32,190.97
7.554630994796753,190.0,240.32,191.24
7.585864782333374,190.0,240.32,191.53
7.617578506469727,190.0,236.84,191.8
7.64997410774231,190.0,236.84,191.23
7.682034254074097,190.0,236.84,190.96
7.714293718338013,190.0,236.84,190.69
7.7467145919799805,190.0,238.49,189.85
7.778278589248657,190.0,238.49,190.41
7.810403823852539,190.0,238.49,190.12
7.842114210128784,190.0,238.49,191.53
7.874295473098755,190.0,236.24,190.96
7.906901597976685,190.0,236.24,191.51
7.939992666244507,190.0,236.24,190.95
7.972644567489624,190.0,236.24,190.12
8.005173921585083,190.0,239.26,189.58
8.038455486297607,190.0,239.26,190.68
8.071972608566284,190.0,239.26,152.77
8.104781150817871,190.0,239.26,191.79
8.136594533920288,190.0,235.13,191.53
8.16768503189087,190.0,235.13,191.53
8.199633359909058,190.0,235.13,190.4
8.231370687484741,190.0,235.13,189.85
8.262208223342896,190.0,239.4,189.58
8.291245460510254,190.0,239.4,190.13
8.321366548538208,190.0,239.4,190.68
8.35151743888855,190.0,239.4,190.41
8.38173246383667,190.0,238.08,191.24
8.411495923995972,190.0,238.08,190.4
8.440914869308472,190.0,238.08,190.67
8.470126628875732,190.0,238.08,189.85
8.49941110610962,190.0,239.34,189.58
8.529178857803345,190.0,239.34,189.57
8.557643175125122,190.0,239.34,189.86
8.586499691009521,190.0,239.34,190.41
8.616401672363281,190.0,238.01,191.24
8.644388198852539,190.0,238.01,190.4
8.674025058746338,190.0,238.01,189.29
8.703044652938843,190.0,238.01,189.85
8.73283076286316,190.0,239.27,189.57
8.76223635673523,190.0,239.27,190.12
8.791000366210938,190.0,239.27,191.23
8.822355031967163,190.0,239.27,190.96
8.853860139846802,190.0,236.57,190.68
8.884890079498291,190.0,236.57,191.23
8.917201519012451,190.0,236.57,190.4
8.94878625869751,190.0,236.57,189.85
8.981241703033447,190.0,239.05,190.14
9.011961221694946,190.0,239.05,190.4
9.041949272155762,190.0,239.05,190.96
9.072567224502563,190.0,239.05,191.52
9.103978633880615,190.0,234.99,190.67
9.134933471679688,190.0,234.99,190.67
9.166078090667725,190.0,234.99,189.3
9.196045875549316,190.0,234.99,189.58
9.225605726242065,190.0,239.35,190.13
9.255208015441895,190.0,239.35,190.12
9.285308361053467,190.0,239.35,190.67
9.315418720245361,190.0,239.35,190.69
9.345838785171509,190.0,236.73,190.68
9.374894618988037,190.0,236.73,189.58
9.405546426773071,190.0,236.73,189.85
9.434752464294434,190.0,236.73,189.6
9.465003252029419,190.0,239.23,189.57
9.49517273902893,190.0,239.23,190.68
9.524602890014648,190.0,239.23,190.68
9.554825067520142,190.0,239.23,190.68
9.585098028182983,190.0,236.67,190.67
9.61435079574585,190.0,236.67,190.39
9.642987966537476,190.0,236.67,189.03
9.671764135360718,190.0,236.67,189.86
9.70090651512146,190.0,238.49,190.12
9.731297731399536,190.0,238.49,189.85
9.760958433151245,190.0,238.49,190.68
9.790361166000366,190.0,238.49,190.12
9.821385860443115,190.0,237.89,189.58
9.851276159286499,190.0,237.89,189.86
9.881004333496094,190.0,237.89,189.58
9.91064190864563,190.0,237.89,189.84
9.939318418502808,190.0,238.54,190.68
9.968178987503052,190.0,238.54,190.69
9.998000860214233,190.0,238.54,190.68
10.0279221534729,190.0,238.54,190.67
10.057737112045288,190.0,236.55,189.57
10.086896419525146,190.0,236.55,189.29
10.117169618606567,190.0,236.55,190.14
10.145984172821045,190.0,236.55,189.85
10.175090789794922,190.0,238.39,190.96
10.203609466552734,190.0,238.39,190.96
10.233076572418213,190.0,238.39,190.12
10.261853694915771,190.0,238.39,190.12
10.28996729850769,190.0,237.75,189.31
10.318605422973633,190.0,237.75,190.13
10.349294424057007,190.0,237.75,190.68
10.379356145858765,190.0,237.75,191.24
10.408661842346191,190.0,234.98,191.24
10.437443733215332,190.0,234.98,191.24
10.469443321228027,190.0,234.98,190.96
10.499744892120361,190.0,234.98,189.84
10.528915643692017,190.0,238.07,189.86
10.55776333808899,190.0,238.07,190.13
10.585881471633911,190.0,238.07,190.4
10.615403413772583,190.0,238.07,152.49
10.644696235656738,190.0,255.0,191.81
10.673715829849243,190.0,255.0,191.53
10.704547882080078,190.0,255.0,192.64
10.736093044281006,190.0,255.0,191.79
10.767967462539673,190.0,243.6,191.8
10.799918174743652,190.0,243.6,190.97
10.830642938613892,190.0,243.6,191.25
10.8618004322052,190.0,243.6,191.8
10.893782138824463,190.0,243.1,192.93
10.92354965209961,190.0,243.1,192.94
10.95419716835022,190.0,243.1,192.65
10.986463069915771,190.0,243.1,191.52
11.018260955810547,190.0,243.3,192.07
11.050402164459229,190.0,243.3,191.52
11.081360578536987,190.0,243.3,190.41
11.112108707427979,190.0,243.3,190.41
11.14254641532898,190.0,245.6,191.8
11.172570705413818,190.0,245.6,192.65
11.205986976623535,190.0,245.6,192.94
11.235996723175049,190.0,245.6,191.81
11.266891479492188,190.0,242.06,191.52
11.296203851699829,190.0,242.06,191.24
11.325731039047241,190.0,242.06,190.97
11.355250835418701,190.0,242.06,190.13
11.385160684585571,190.0,245.67,191.53
11.416845798492432,190.0,245.67,192.08
11.448034286499023,190.0,245.67,192.93
11.478003025054932,190.0,245.67,192.08
11.507970571517944,190.0,240.86,191.81
11.53778338432312,190.0,240.86,191.23
11.56887674331665,190.0,240.86,191.23
11.60110592842102,190.0,240.86,190.69
11.631563901901245,190.0,243.71,189.58
11.661443710327148,190.0,243.71,190.96
11.690615892410278,190.0,243.71,191.52
11.72046947479248,190.0,243.71,191.81
11.751676321029663,190.0,240.77,192.08
11.782243013381958,190.0,240.77,191.81
11.81261944770813,190.0,240.77,192.08
11.841840028762817,190.0,240.77,190.96
11.872267961502075,190.0,242.36,190.4
11.901957750320435,190.0,242.36,191.24
11.932940483093262,190.0,242.36,191.53
11.962563276290894,190.0,242.36,191.24
11.992347240447998,190.0,241.41,191.81
12.022347688674927,190.0,241.41,192.09
12.052625894546509,190.0,241.41,192.08
12.083769798278809,190.0,241.41,190.96
12.11317777633667,190.0,241.75,190.96
12.144367456436157,190.0,241.75,190.4
12.173065423965454,190.0,241.75,190.41
12.203280687332153,190.0,241.75,191.52
12.233091354370117,190.0,240.1,192.08
12.263885498046875,190.0,240.1,192.37
12.294715881347656,190.0,240.1,191.8
12.323870182037354,190.0,240.1,191.79
12.354016780853271,190.0,239.03,190.68
12.38380765914917,190.0,239.03,190.96
12.415211200714111,190.0,239.03,190.13
12.444777250289917,190.0,239.03,190.69
12.473100185394287,190.0,241.23,190.96
12.502974033355713,190.0,241.23,192.08
12.532060146331787,190.0,241.23,192.37
12.56174087524414,190.0,241.23,191.52
12.59070634841919,190.0,239.02,190.95
12.620846271514893,190.0,239.02,190.96
12.650230169296265,190.0,239.02,190.4
12.679357051849365,190.0,239.02,190.68
12.7083261013031,190.0,240.67,191.53
12.738229990005493,190.0,240.67,192.36
12.767969608306885,190.0,240.67,191.81
12.798057317733765,190.0,240.67,191.52
12.827934503555298,190.0,238.42,191.51
12.85709810256958,190.0,238.42,190.96
12.887414932250977,190.0,238.42,190.4
12.918050050735474,190.0,238.42,190.69
12.948452949523926,190.0,240.03,190.96
12.978962898254395,190.0,240.03,190.68
13.009830236434937,190.0,240.03,191.51
13.039522647857666,190.0,240.03,191.52
13.070277214050293,190.0,237.82,191.51
13.101481676101685,190.0,237.82,190.67
13.133583784103394,190.0,237.82,190.4
13.164637327194214,190.0,237.82,189.58
13.19582724571228,190.0,242.17,190.69
13.225689888000488,190.0,242.17,190.96
13.255564212799072,190.0,242.17,191.24
13.285659790039062,190.0,242.17,191.81
13.317001581192017,190.0,236.81,190.68
13.346312999725342,190.0,236.81,190.67
13.37574315071106,190.0,236.81,190.12
13.405028343200684,190.0,236.81,189.58
13.43496561050415,190.0,241.79,190.69
13.465311050415039,190.0,241.79,190.96
13.495116233825684,190.0,241.79,191.79
13.523576736450195,190.0,241.79,191.24
13.553297281265259,190.0,237.82,191.81
13.583844423294067,190.0,237.82,191.23
13.613996982574463,190.0,237.82,190.4
13.64343523979187,190.0,237.82,190.13
13.67244267463684,190.0,240.2,190.41
13.701916694641113,190.0,240.2,191.53
13.732643604278564,190.0,240.2,192.08
13.763238191604614,190.0,240.2,191.81
13.79236388206482,190.0,236.05,190.97
13.821848392486572,190.0,236.05,191.51
13.851704597473145,190.0,236.05,190.4
13.881364822387695,190.0,236.05,190.12
13.910933256149292,190.0,239.69,190.12
13.940600872039795,190.0,239.69,190.68
13.970460176467896,190.0,239.69,190.4
14.000965356826782,190.0,239.69,191.52
14.031005382537842,190.0,236.23,191.52
14.06103229522705,190.0,236.23,190.96
14.090281009674072,190.0,236.23,190.4
14.122131109237671,190.0,236.23,189.57
14.152235746383667,190.0,240.61,190.12
14.183176279067993,190.0,240.61,190.97
14.213256120681763,190.0,240.61,190.4
14.24258542060852,190.0,240.61,190.96
14.271840810775757,190.0,237.3,191.53
14.302197456359863,190.0,237.3,191.24
14.331949949264526,190.0,237.3,190.4
14.360921859741211,190.0,237.3,190.12
14.389770746231079,190.0,239.09,189.85
14.419192790985107,190.0,239.09,190.69
14.450462579727173,190.0,239.09,190.96
14.478693008422852,190.0,239.09,191.53
14.508633852005005,190.0,235.62,191.79
14.53870677947998,190.0,235.62,191.25
14.568650245666504,190.0,235.62,191.24
14.599417686462402,190.0,235.62,190.4
14.629454851150513,190.0,237.97,189.85
14.658695936203003,190.0,237.97,190.7
14.687682867050171,190.0,237.97,190.96
14.716615915298462,190.0,237.97,191.81
14.746870517730713,190.0,234.4,191.24
14.775692462921143,190.0,234.4,191.81
14.8059663772583,190.0,234.4,191.24
14.835845232009888,190.0,234.4,190.4
14.86707878112793,190.0,237.37,190.12
14.897613286972046,190.0,237.37,190.69
14.927812337875366,190.0,237.37,190.96
14.957614183425903,190.0,237.37,191.51
14.988745927810669,190.0,234.53,191.52
15.01916241645813,190.0,234.53,190.97
15.050382852554321,190.0,234.53,191.23
15.080798387527466,190.0,234.53,190.12
15.1127290725708,190.0,237.53,190.12
15.14257526397705,190.0,237.53,190.13
15.173449754714966,190.0,237.53,190.69
15.204962253570557,190.0,237.53,191.25
15.234970569610596,190.0,234.72,191.24
15.265271663665771,190.0,234.72,191.24
15.294709920883179,190.0,234.72,190.96
15.324422359466553,190.0,234.72,190.12
15.354658603668213,190.0,237.16,189.85
15.38330364227295,190.0,237.16,190.42
15.41254711151123,190.0,237.16,190.96
15.441466093063354,190.0,237.16,191.52
15.471141815185547,190.0,233.69,191.24
15.501311779022217,190.0,233.69,191.24
15.532272577285767,190.0,233.69,190.96
15.56214952468872,190.0,233.69,190.4
15.59090518951416,190.0,236.02,190.12
15.620788812637329,190.0,236.02,189.86
15.64980149269104,190.0,236.02,190.68
15.678419828414917,190.0,236.02,191.24
15.706317901611328,190.0,233.84,191.24
15.735368490219116,190.0,233.84,191.24
15.764821767807007,190.0,233.84,190.96
15.794595003128052,190.0,233.84,190.4
15.823371648788452,190.0,235.57,189.84
15.852644205093384,190.0,235.57,190.42
15.883551597595215,190.0,235.57,190.41
15.91381549835205,190.0,235.57,191.24
15.944204330444336,190.0,233.39,191.53
15.973890542984009,190.0,233.39,191.23
16.004710912704468,190.0,233.39,191.23
16.034992933273315,190.0,233.39,190.4
16.065536737442017,190.0,235.12,189.85
16.096150875091553,160.0,235.12,190.42
16.125959873199463,160.0,235.12,190.96
16.15595531463623,160.0,235.12,191.52
16.187116384506226,160.0,158.55,190.14
16.21855068206787,160.0,158.55,188.48
16.249027729034424,160.0,158.55,187.13
16.279216289520264,160.0,158.55,185.8
16.308499574661255,160.0,163.95,185.54
16.3386013507843,160.0,163.95,185.81
16.367981910705566,160.0,163.95,185.29
16.398538827896118,160.0,163.95,184.23
16.42830228805542,160.0,160.75,181.93
16.45735764503479,160.0,160.75,182.44
16.487699508666992,160.0,160.75,183.2
16.51747488975525,160.0,160.75,181.67
16.547414302825928,160.0,160.4,179.69
16.576886653900146,160.0,160.4,180.43
16.606844902038574,160.0,160.4,180.42
16.637593030929565,160.0,160.4,179.18
16.66750741004944,160.0,160.57,178.95
16.69680118560791,160.0,160.57,179.19
16.729116916656494,160.0,160.57,179.18
16.758185625076294,160.0,160.57,177.97
16.788312911987305,160.0,158.3,178.21
16.819302082061768,160.0,158.3,178.7
16.850005388259888,160.0,158.3,177.0
16.880548000335693,160.0,158.3,177.25
16.910412073135376,160.0,155.14,177.97
16.94047260284424,160.0,155.14,176.52
16.96976137161255,160.0,155.14,176.78
17.000548839569092,160.0,155.14,177.49
17.029991388320923,160.0,149.82,175.81
17.059511184692383,160.0,149.82,175.82
17.09009289741516,160.0,149.82,176.06
17.120600938796997,160.0,149.82,175.58
17.152153968811035,160.0,149.73,174.65
17.185692310333252,160.0,149.73,175.35
17.216296672821045,160.0,149.73,174.87
17.246201753616333,160.0,149.73,174.88
17.27567148208618,160.0,147.17,174.87
17.30483365058899,160.0,147.17,173.49
17.332622051239014,160.0,147.17,173.49
17.361006259918213,160.0,147.17,173.71
17.38844871520996,160.0,145.97,172.11
17.416772603988647,160.0,145.97,173.02
17.4450421333313,160.0,145.97,172.11
17.472428560256958,160.0,145.97,172.34
17.501111030578613,160.0,145.58,172.8
17.529579401016235,160.0,145.58,171.89
17.557204246520996,160.0,145.58,171.89
17.585472106933594,160.0,145.58,172.33
17.614295482635498,160.0,142.21,171.44
17.643230676651,160.0,142.21,171.67
17.672853469848633,160.0,142.21,170.54
17.702110052108765,160.0,142.21,171.21
17.732057809829712,160.0,141.59,171.66
17.761990785598755,160.0,141.59,170.1
17.79218101501465,160.0,141.59,171.22
17.82290554046631,160.0,141.59,170.32
17.85326051712036,160.0,140.71,171.0
17.884485483169556,160.0,140.71,170.32
17.915979862213135,160.0,140.71,169.88
17.946810245513916,160.0,140.71,170.1
17.977278470993042,160.0,138.42,168.34
18.006916046142578,160.0,138.42,169.66
18.03725004196167,160.0,138.42,168.78
18.06699228286743,160.0,138.42,168.57
18.097137689590454,160.0,139.42,169.44
18.126341819763184,160.0,139.42,168.78
18.156414031982422,160.0,139.42,169.0
18.187597513198853,160.0,139.42,167.06
18.219053506851196,160.0,140.77,168.8
18.251206874847412,160.0,140.77,167.7
18.282671689987183,160.0,140.77,169.23
18.312952756881714,160.0,140.77,168.13
18.34254503250122,160.0,136.21,168.79
18.372467279434204,160.0,136.21,168.56
18.402817249298096,160.0,136.21,167.5
18.43343162536621,160.0,136.21,167.92
18.463335752487183,160.0,134.51,166.63
18.492711305618286,160.0,134.51,167.93
18.52226161956787,160.0,134.51,166.21
18.551308631896973,160.0,134.51,167.06
18.58146619796753,160.0,134.43,166.21
18.610987901687622,160.0,134.43,167.49
18.640442609786987,160.0,134.43,166.42
18.671676635742188,160.0,134.43,166.21
18.70176410675049,160.0,134.61,166.42
18.732219219207764,160.0,134.61,166.42
18.76309061050415,160.0,134.61,166.42
18.793309926986694,160.0,134.61,166.01
18.823603630065918,160.0,133.4,166.0
18.85430145263672,160.0,133.4,165.79
18.884721755981445,160.0,133.4,166.21
18.915003538131714,160.0,133.4,165.16
18.94507598876953,160.0,133.82,166.22
18.974959135055542,160.0,133.82,164.95
19.0057213306427,160.0,133.82,165.79
19.036741971969604,160.0,133.82,164.53
19.068002939224243,160.0,133.95,166.22
19.098808765411377,160.0,133.95,164.95
19.128801822662354,160.0,133.95,165.79
19.15791368484497,160.0,133.95,164.33
19.189419269561768,160.0,133.21,165.59
19.218929529190063,160.0,133.21,164.74
19.2503080368042,160.0,133.21,165.58
19.280293941497803,160.0,133.21,164.75
19.309622287750244,160.0,131.0,165.38
19.339617490768433,160.0,131.0,164.54
19.36966061592102,160.0,131.0,165.79
19.399373769760132,160.0,131.0,164.53
19.42907166481018,160.0,130.23,165.37
19.458763122558594,160.0,130.23,164.53
19.489174127578735,160.0,130.23,164.95
19.518548727035522,160.0,130.23,163.91
19.548627376556396,160.0,130.5,164.95
19.578726768493652,160.0,130.5,163.71
19.607980251312256,160.0,130.5,164.74
19.637592792510986,160.0,130.5,163.3
19.667744159698486,160.0,130.94,164.74
19.697786331176758,160.0,130.94,163.71
19.727084159851074,160.0,130.94,164.33
19.75719666481018,160.0,130.94,162.89
19.78725242614746,160.0,131.03,164.13
19.817677974700928,160.0,131.03,162.9
19.847965002059937,160.0,131.03,163.92
19.878694534301758,160.0,131.03,163.1
19.909381866455078,160.0,129.73,164.13
19.939743518829346,160.0,129.73,162.89
19.970256805419922,160.0,129.73,163.71
20.001659154891968,160.0,129.73,162.09
20.03317427635193,160.0,131.37,164.13
20.064094305038452,160.0,131.37,162.5
20.094321250915527,160.0,131.37,163.92
20.124286890029907,160.0,131.37,162.49
20.15554666519165,160.0,129.81,163.92
20.185307264328003,160.0,129.81,162.29
20.216131925582886,160.0,129.81,163.72
20.245531797409058,160.0,129.81,163.11
20.275734424591064,160.0,127.61,163.5
20.30528163909912,160.0,127.61,162.9
20.336076021194458,160.0,127.61,162.9
20.366559743881226,160.0,127.61,162.9
20.39689803123474,160.0,127.26,163.1
20.426544904708862,160.0,127.26,162.5
20.456231832504272,160.0,127.26,162.69
20.48581027984619,160.0,127.26,163.1
20.516273498535156,160.0,125.99,162.7
20.546225547790527,160.0,125.99,162.29
20.574760913848877,160.0,125.99,162.09
20.604685306549072,160.0,125.99,162.69
20.63452172279358,160.0,126.13,161.49
20.663669109344482,160.0,126.13,162.09
20.693392038345337,160.0,126.13,161.49
20.723876476287842,160.0,126.13,162.09
20.754542589187622,160.0,126.87,160.9
20.78458023071289,160.0,126.87,162.29
20.81641721725464,160.0,126.87,161.29
20.846379280090332,160.0,126.87,161.7
20.87819194793701,160.0,127.27,161.49
20.90831208229065,160.0,127.27,161.69
20.93960666656494,160.0,127.27,161.7
20.970690965652466,160.0,127.27,161.48
21.002324104309082,160.0,127.33,161.69
21.032820224761963,160.0,127.33,160.89
21.06321406364441,160.0,127.33,161.89
21.092750787734985,160.0,127.33,160.9
21.122791528701782,160.0,128.35,161.89
21.152936220169067,160.0,128.35,161.09
21.18425416946411,160.0,128.35,162.29
21.21466064453125,160.0,128.35,160.9
21.24617600440979,160.0,128.12,162.29
21.27603244781494,160.0,128.12,161.5
21.306177616119385,160.0,128.12,161.69
21.335554599761963,160.0,128.12,161.49
21.365994930267334,160.0,126.41,161.49
21.39636206626892,160.0,126.41,161.49
21.426562786102295,160.0,126.41,161.49
21.45583939552307,160.0,126.41,161.89
21.486380338668823,160.0,125.02,161.09
21.517285346984863,160.0,125.02,161.69
21.54772400856018,160.0,125.02,160.11
21.577895641326904,160.0,125.02,162.09
21.60806155204773,160.0,124.01,160.31
21.638840675354004,160.0,124.01,161.29
21.6697518825531,160.0,124.01,160.5
21.699532508850098,160.0,124.01,161.29
21.730132818222046,160.0,125.41,160.7
21.760616540908813,160.0,125.41,160.69
21.790573358535767,160.0,125.41,161.1
21.82149863243103,160.0,125.41,159.91
21.852322816848755,160.0,128.45,161.09
21.884725093841553,160.0,128.45,159.91
21.915773153305054,160.0,128.45,161.49
21.946372747421265,160.0,128.45,161.09
21.976739406585693,160.0,125.56,160.89
22.007505893707275,160.0,125.56,160.7
22.0386700630188,160.0,125.56,160.69
22.069678783416748,160.0,125.56,161.49
22.101150035858154,160.0,124.28,160.49
22.131745100021362,160.0,124.28,161.49
22.16204023361206,160.0,124.28,160.3
22.191598415374756,160.0,124.28,161.29
22.22300148010254,160.0,124.36,160.31
22.25351619720459,160.0,124.36,161.1
22.284561157226562,160.0,124.36,160.31
22.315049409866333,160.0,124.36,160.3
22.34487748146057,160.0,126.46,160.3
22.373740673065186,160.0,126.46,160.1
22.403380393981934,160.0,126.46,160.9
22.43303084373474,160.0,126.46,160.1
22.462183713912964,160.0,126.85,161.5
22.49090003967285,160.0,126.85,159.91
22.520949840545654,160.0,126.85,161.09
22.549477338790894,160.0,126.85,160.5
22.57956600189209,160.0,125.84,161.29
22.608641386032104,160.0,125.84,160.7
22.640010356903076,160.0,125.84,160.89
22.6685574054718,160.0,125.84,161.69
22.69726252555847,160.0,122.79,160.3
22.725910663604736,160.0,122.79,161.09
22.757341623306274,160.0,122.79,159.91
22.787270069122314,160.0,122.79,161.09
22.81794047355652,160.0,123.79,159.72
